Term1_avg,Term2_avg,Seq5_score,Attendance_percentage,Study_hours_per_day,Homework_completion,Extra_lessons,Class_participation,Sleep_hours,Parental_support,Teacher_quality,Peer_influence,Access_to_resources,Family_income,Internet_access,School_type,Learning_disabilities,Physical_activity,Pass
71,71,71,87,4.571428571428571,160,0,1,7,1,0.0,1,2,2,1,0,1,4,1
97,97,97,96,4.571428571428571,160,1,0,7,1,1.0,1,0,0,1,0,0,5,1
62,62,62,92,3.857142857142857,135,0,2,6,2,2.0,2,1,1,1,0,0,4,1
62,62,62,67,3.7142857142857144,130,0,2,5,0,1.0,0,1,1,1,0,0,2,0
95,95,95,72,3.4285714285714284,120,3,1,7,2,1.0,0,1,0,1,0,0,2,1
82,82,82,89,3.5714285714285716,125,2,2,6,0,1.0,1,0,0,1,0,0,6,1
53,53,53,63,2.4285714285714284,85,1,2,9,2,2.0,1,1,0,1,0,0,4,0
84,84,84,92,2.142857142857143,75,0,1,5,1,0.0,2,2,2,1,0,0,5,1
91,91,91,89,2.857142857142857,100,3,0,10,2,1.0,1,2,1,1,1,0,3,1
64,64,64,89,2.7142857142857144,95,2,1,7,2,1.0,2,0,0,1,0,1,4,1
69,69,69,64,2.4285714285714284,85,1,1,7,0,1.0,0,2,1,1,0,0,3,0
60,60,60,89,3.4285714285714284,120,1,1,6,0,1.0,1,2,0,1,1,0,2,1
82,82,82,87,3.7142857142857144,130,1,2,8,1,1.0,0,1,0,1,0,0,2,1
83,83,83,93,3.0,105,1,0,7,1,2.0,1,0,2,0,0,1,3,0
53,53,53,62,4.142857142857143,145,0,2,7,0,1.0,2,2,0,1,1,0,3,0
84,84,84,61,1.8571428571428572,65,1,2,8,0,2.0,1,1,1,0,0,1,3,0
83,83,83,75,2.7142857142857144,95,2,2,8,1,1.0,1,2,2,1,0,0,2,1
52,52,52,66,2.2857142857142856,80,1,1,9,0,0.0,0,1,1,1,0,1,3,0
78,78,78,82,1.2857142857142858,45,0,1,8,2,1.0,1,1,2,1,0,0,0,0
81,81,81,97,2.857142857142857,100,2,2,6,2,0.0,1,1,0,1,0,0,3,1
72,72,72,76,2.7142857142857144,95,2,0,4,2,0.0,1,2,2,1,0,0,2,1
95,95,95,94,4.142857142857143,145,2,1,7,0,1.0,1,1,0,0,0,1,3,1
66,66,66,60,3.4285714285714284,120,1,1,7,0,2.0,1,0,1,1,0,0,4,0
53,53,53,67,2.0,70,2,1,10,1,1.0,1,1,2,1,0,0,3,0
84,84,84,61,4.428571428571429,155,2,1,7,2,1.0,1,1,1,1,1,0,3,1
80,80,80,73,3.857142857142857,135,3,0,8,1,1.0,0,1,1,1,1,0,3,1
99,99,99,96,3.2857142857142856,115,3,2,8,1,0.0,2,1,0,1,0,0,4,1
62,62,62,64,2.7142857142857144,95,0,1,8,0,1.0,2,1,2,1,0,1,4,0
70,70,70,84,2.0,70,1,1,8,1,2.0,1,1,0,1,0,0,5,0
73,73,73,78,2.5714285714285716,90,1,1,6,1,2.0,2,0,2,1,0,0,2,0
93,93,93,98,3.857142857142857,135,5,0,6,0,2.0,2,1,2,0,0,0,3,1
71,71,71,65,4.428571428571429,155,1,1,7,1,1.0,1,0,0,1,0,0,4,0
89,89,89,68,4.142857142857143,145,0,1,4,1,1.0,1,1,1,1,1,1,4,0
58,58,58,61,2.4285714285714284,85,2,0,7,1,1.0,2,2,0,1,0,1,3,0
70,70,70,77,1.8571428571428572,65,3,1,6,1,2.0,1,1,1,1,0,1,4,0
58,58,58,71,3.0,105,1,2,7,2,2.0,2,0,1,1,0,1,3,0
97,97,97,95,1.2857142857142858,45,1,1,7,1,0.0,1,1,0,1,0,0,2,0
59,59,59,84,3.142857142857143,110,0,1,5,1,2.0,2,1,2,1,1,0,3,1
71,71,71,85,2.7142857142857144,95,1,0,9,2,2.0,2,1,1,1,0,0,2,1
54,54,54,81,2.4285714285714284,85,4,1,7,2,1.0,2,1,0,1,0,0,3,0
96,96,96,64,1.4285714285714286,50,1,1,8,1,1.0,1,2,1,1,0,0,3,0
81,81,81,78,3.2857142857142856,115,0,1,7,0,1.0,1,2,0,1,1,0,1,0
98,98,98,100,2.4285714285714284,85,0,0,8,2,2.0,2,1,1,1,0,0,4,1
52,52,52,93,1.8571428571428572,65,2,0,5,1,1.0,2,1,1,1,0,0,3,0
59,59,59,96,0.42857142857142855,15,2,1,9,2,1.0,0,2,0,1,0,0,3,0
69,69,69,93,2.857142857142857,100,2,1,8,0,1.0,1,0,0,1,0,0,4,0
81,81,81,64,4.428571428571429,155,1,0,7,2,1.0,2,0,1,1,0,0,4,0
66,66,66,69,4.285714285714286,150,0,1,7,1,0.0,2,1,1,1,0,0,4,1
86,86,86,60,2.4285714285714284,85,0,1,9,2,2.0,2,1,0,1,0,0,2,0
58,58,58,72,2.2857142857142856,80,1,0,6,1,1.0,0,2,1,1,0,0,2,0
80,80,80,64,3.2857142857142856,115,3,0,5,2,2.0,0,1,1,1,0,1,2,0
70,70,70,79,2.0,70,1,1,6,1,1.0,2,1,0,1,0,0,6,0
75,75,75,87,3.142857142857143,110,0,1,7,1,2.0,2,2,1,1,0,1,2,1
78,78,78,95,3.5714285714285716,125,7,1,7,0,1.0,2,1,0,1,0,0,4,1
53,53,53,90,3.857142857142857,135,1,1,9,2,2.0,2,1,1,1,0,0,2,1
96,96,96,98,2.7142857142857144,95,2,1,6,1,1.0,0,0,0,0,1,0,2,1
89,89,89,62,2.7142857142857144,95,3,2,6,1,1.0,2,0,1,1,0,0,1,0
72,72,72,60,2.142857142857143,75,2,2,5,1,2.0,2,0,2,1,0,0,2,0
77,77,77,86,2.142857142857143,75,0,1,8,2,1.0,2,1,1,1,0,0,3,1
52,52,52,72,2.7142857142857144,95,2,1,5,1,1.0,1,2,1,1,0,0,3,0
75,75,75,70,3.142857142857143,110,0,2,8,1,1.0,2,2,1,1,1,0,3,1
71,71,71,73,3.5714285714285716,125,0,0,6,2,1.0,2,1,0,1,1,0,3,0
69,69,69,71,2.142857142857143,75,2,0,6,2,2.0,0,2,0,1,1,0,4,0
91,91,91,80,4.142857142857143,145,1,2,10,0,1.0,2,1,2,0,0,0,3,1
59,59,59,78,2.5714285714285716,90,0,2,9,0,2.0,2,1,2,0,1,0,1,0
59,59,59,80,2.857142857142857,100,2,2,7,0,2.0,1,0,1,1,1,0,3,0
76,76,76,87,2.2857142857142856,80,1,2,5,1,2.0,1,1,0,1,1,0,2,0
84,84,84,75,0.7142857142857143,25,0,1,10,1,1.0,1,0,2,1,1,0,4,0
51,51,51,70,3.5714285714285716,125,3,2,7,1,1.0,2,1,0,1,0,0,4,0
77,77,77,67,3.4285714285714284,120,0,0,7,2,1.0,2,2,2,1,0,0,2,1
65,65,65,74,2.5714285714285716,90,0,2,8,1,2.0,2,0,1,1,0,0,4,0
88,88,88,90,2.857142857142857,100,3,1,4,2,1.0,0,0,0,1,0,0,3,1
73,73,73,90,3.2857142857142856,115,1,0,6,1,1.0,2,1,2,0,1,0,2,1
92,92,92,87,1.5714285714285714,55,1,1,7,1,1.0,2,1,1,1,0,0,5,0
70,70,70,69,2.4285714285714284,85,0,0,7,1,2.0,1,1,0,1,0,1,3,0
91,91,91,84,3.5714285714285716,125,1,0,5,2,1.0,2,1,1,1,0,1,4,1
86,86,86,83,1.7142857142857142,60,1,0,7,0,1.0,0,1,2,1,0,0,4,0
91,91,91,79,3.142857142857143,110,0,0,7,1,1.0,2,1,0,1,0,1,4,0
91,91,91,82,1.7142857142857142,60,3,1,10,0,1.0,0,1,0,1,0,0,3,0
74,74,74,80,3.2857142857142856,115,4,1,9,1,1.0,0,2,1,1,0,0,3,1
68,68,68,83,2.857142857142857,100,1,2,7,1,1.0,2,1,1,1,0,0,1,0
88,88,88,89,1.4285714285714286,50,2,1,7,2,1.0,2,2,2,1,1,0,2,1
68,68,68,64,3.857142857142857,135,1,2,9,2,2.0,1,2,0,1,1,0,4,1
54,54,54,90,2.2857142857142856,80,2,2,7,1,1.0,2,1,1,0,0,0,3,0
93,93,93,65,2.142857142857143,75,2,0,5,2,1.0,1,1,0,1,0,1,4,0
70,70,70,63,3.0,105,1,0,10,1,2.0,2,1,2,1,1,0,2,0
57,57,57,99,3.857142857142857,135,3,1,6,2,1.0,1,1,0,1,0,0,3,1
82,82,82,98,2.0,70,1,2,10,1,1.0,2,1,0,1,1,0,3,1
94,94,94,62,2.857142857142857,100,1,2,8,2,1.0,2,0,1,1,0,0,3,0
93,93,93,78,3.2857142857142856,115,0,1,6,2,2.0,2,0,1,1,1,0,5,1
78,78,78,67,3.4285714285714284,120,1,0,4,2,2.0,2,1,0,1,0,0,2,0
54,54,54,79,3.0,105,3,2,8,1,1.0,2,0,0,1,0,0,3,0
85,85,85,93,2.5714285714285716,90,0,1,5,1,1.0,2,2,0,1,0,0,3,1
80,80,80,98,2.142857142857143,75,2,0,8,2,2.0,0,0,2,0,0,0,2,1
61,61,61,85,3.0,105,2,2,10,2,1.0,1,1,1,1,0,1,2,1
95,95,95,74,2.0,70,1,2,5,1,2.0,2,2,0,1,0,1,3,0
54,54,54,84,0.2857142857142857,10,3,0,8,0,0.0,2,2,0,1,0,0,4,0
69,69,69,72,3.2857142857142856,115,2,0,6,1,1.0,2,1,2,1,0,0,4,0
55,55,55,96,3.5714285714285716,125,2,2,9,1,2.0,1,0,1,1,0,0,4,1
96,96,96,95,0.8571428571428571,30,4,1,7,2,1.0,1,1,0,1,0,0,2,1
52,52,52,82,2.0,70,3,2,7,2,1.0,0,1,0,1,0,0,2,0
71,71,71,73,3.4285714285714284,120,0,2,9,0,1.0,1,1,0,1,0,0,3,0
93,93,93,72,4.571428571428571,160,1,0,8,2,1.0,1,1,0,1,1,0,4,1
63,63,63,61,2.857142857142857,100,1,1,6,0,2.0,2,0,1,1,0,0,4,0
55,55,55,93,2.2857142857142856,80,2,1,10,1,1.0,1,2,0,0,0,0,2,0
56,56,56,78,2.7142857142857144,95,3,0,5,1,1.0,1,0,2,1,0,0,4,0
70,70,70,73,4.0,140,0,0,7,2,1.0,0,1,0,0,1,0,6,0
71,71,71,79,2.2857142857142856,80,2,1,6,2,2.0,1,2,0,1,0,0,4,1
86,86,86,93,2.142857142857143,75,0,1,5,1,1.0,1,1,0,1,0,0,2,0
62,62,62,65,2.4285714285714284,85,2,1,5,1,1.0,2,1,1,1,0,0,4,0
85,85,85,94,2.0,70,1,0,7,0,1.0,1,0,2,1,0,0,3,0
100,100,100,96,3.0,105,1,1,8,1,1.0,2,2,2,1,1,0,2,1
93,93,93,98,4.285714285714286,150,1,1,9,1,0.0,2,0,0,1,1,0,3,1
82,82,82,76,3.142857142857143,110,0,2,9,1,2.0,1,1,1,1,1,0,4,0
97,97,97,69,2.5714285714285716,90,2,1,7,2,1.0,2,2,1,1,0,0,2,1
100,100,100,75,2.5714285714285716,90,2,2,6,1,1.0,2,0,0,1,0,0,3,0
79,79,79,73,1.5714285714285714,55,1,1,9,1,2.0,1,2,0,1,0,0,2,0
64,64,64,67,3.5714285714285716,125,0,1,6,1,1.0,1,2,0,0,0,0,2,0
96,96,96,84,2.857142857142857,100,1,0,5,0,1.0,0,1,0,1,0,0,2,0
92,92,92,79,2.7142857142857144,95,1,2,8,1,2.0,2,1,1,1,0,0,2,1
54,54,54,95,5.571428571428571,195,2,2,9,1,1.0,2,2,1,1,1,0,3,1
97,97,97,61,3.142857142857143,110,0,2,6,1,2.0,0,1,0,1,0,1,2,0
68,68,68,86,2.142857142857143,75,0,1,10,2,1.0,1,2,2,1,0,0,5,1
66,66,66,91,2.4285714285714284,85,3,1,8,1,0.0,2,1,1,1,0,0,2,1
67,67,67,90,3.857142857142857,135,2,1,8,1,1.0,0,0,1,1,0,0,3,1
66,66,66,95,3.0,105,1,2,6,2,2.0,2,1,1,1,0,0,4,1
76,76,76,89,1.5714285714285714,55,1,1,9,1,2.0,1,0,1,1,0,0,3,0
79,79,79,97,3.7142857142857144,130,2,2,5,1,0.0,2,0,0,1,1,0,3,1
71,71,71,73,2.2857142857142856,80,2,1,6,1,2.0,2,0,2,1,0,0,5,0
71,71,71,80,4.428571428571429,155,2,2,6,1,2.0,1,1,0,1,0,0,3,1
87,87,87,61,3.7142857142857144,130,3,1,5,1,2.0,2,0,2,1,0,1,2,0
50,50,50,60,2.4285714285714284,85,0,2,8,1,2.0,2,2,0,1,0,0,4,0
97,97,97,70,4.0,140,5,1,8,2,0.0,0,2,0,1,0,1,5,1
86,86,86,64,2.857142857142857,100,1,1,8,2,1.0,1,1,1,1,0,0,2,0
85,85,85,70,3.5714285714285716,125,1,1,7,1,1.0,0,1,1,1,0,0,4,0
71,71,71,67,3.2857142857142856,115,2,2,8,1,1.0,1,1,1,1,0,0,4,0
98,98,98,61,2.142857142857143,75,1,1,7,1,1.0,1,1,1,1,0,0,3,0
50,50,50,96,2.2857142857142856,80,1,2,6,1,2.0,2,1,1,1,0,0,3,1
54,54,54,60,3.7142857142857144,130,1,0,6,0,1.0,2,2,0,1,1,0,1,0
90,90,90,89,2.5714285714285716,90,1,0,4,1,1.0,2,0,2,1,0,1,2,1
87,87,87,66,2.5714285714285716,90,1,1,9,1,0.0,2,2,1,1,1,0,3,0
64,64,64,96,2.0,70,2,2,9,0,2.0,1,2,0,1,0,0,3,1
80,80,80,96,3.2857142857142856,115,3,0,10,0,2.0,2,1,0,1,0,0,3,1
77,77,77,86,4.571428571428571,160,2,1,6,1,0.0,0,1,1,0,1,0,4,1
76,76,76,87,2.0,70,1,1,6,1,1.0,2,1,0,1,1,0,4,0
80,80,80,60,2.857142857142857,100,2,0,4,1,1.0,2,1,2,1,1,1,3,0
100,100,100,99,4.0,140,0,0,8,0,1.0,2,1,1,1,0,0,2,1
99,99,99,95,2.857142857142857,100,1,0,8,1,1.0,1,1,0,0,1,0,3,1
99,99,99,96,3.2857142857142856,115,0,1,9,1,1.0,1,0,2,1,1,0,2,1
77,77,77,86,2.0,70,3,1,6,0,1.0,1,0,2,1,1,0,3,0
66,66,66,74,3.2857142857142856,115,0,0,8,1,1.0,0,0,2,1,0,0,4,0
78,78,78,96,2.7142857142857144,95,1,2,6,0,0.0,2,1,0,1,0,0,2,0
81,81,81,72,3.7142857142857144,130,0,2,9,2,2.0,1,1,1,1,0,0,3,1
66,66,66,83,3.857142857142857,135,3,1,8,1,1.0,2,1,1,1,0,0,4,1
82,82,82,64,5.142857142857143,180,2,1,5,1,2.0,2,1,1,1,1,0,2,1
81,81,81,97,3.2857142857142856,115,2,0,7,0,2.0,1,2,1,1,0,0,3,1
95,95,95,66,3.142857142857143,110,1,1,4,1,0.0,1,2,0,1,0,0,5,0
62,62,62,69,3.0,105,2,2,5,1,1.0,2,1,0,1,0,0,3,0
85,85,85,82,2.5714285714285716,90,3,2,5,2,2.0,1,1,1,1,1,0,4,1
73,73,73,91,3.142857142857143,110,3,0,6,2,1.0,2,2,2,1,0,0,4,1
56,56,56,85,2.5714285714285716,90,0,0,7,0,1.0,2,1,0,1,1,0,4,0
66,66,66,69,3.0,105,1,2,7,1,1.0,1,1,1,1,1,0,4,0
53,53,53,60,4.0,140,3,0,7,1,1.0,1,2,0,1,1,0,3,0
66,66,66,90,2.0,70,1,1,7,0,1.0,1,1,1,1,0,0,5,0
53,53,53,99,3.857142857142857,135,2,0,7,2,2.0,1,1,0,1,0,0,3,1
96,96,96,92,4.0,140,1,2,5,0,0.0,1,2,1,1,0,0,3,1
55,55,55,78,2.7142857142857144,95,0,0,7,1,1.0,2,1,1,1,0,0,3,0
91,91,91,96,1.0,35,0,1,9,1,1.0,1,2,0,1,0,0,4,0
95,95,95,76,2.2857142857142856,80,2,0,7,1,1.0,0,1,1,1,0,0,3,0
73,73,73,81,4.0,140,0,0,8,2,2.0,0,1,1,1,0,0,3,1
53,53,53,79,2.857142857142857,100,2,1,8,2,1.0,1,1,1,1,1,0,3,0
80,80,80,78,2.0,70,1,0,8,2,1.0,1,2,1,1,0,0,1,0
62,62,62,91,2.4285714285714284,85,3,0,7,1,1.0,0,0,2,1,0,0,3,1
59,59,59,81,3.5714285714285716,125,3,0,8,0,1.0,2,1,0,1,0,0,4,1
78,78,78,73,3.2857142857142856,115,0,0,8,2,1.0,1,2,2,1,0,0,4,0
68,68,68,70,2.7142857142857144,95,1,2,8,2,1.0,2,1,0,0,0,0,3,0
87,87,87,62,2.5714285714285716,90,4,1,8,1,1.0,2,0,0,1,0,0,4,0
80,80,80,83,2.5714285714285716,90,1,2,5,2,2.0,2,1,2,1,0,0,2,1
91,91,91,69,2.0,70,0,1,5,0,1.0,2,1,2,1,0,0,3,0
53,53,53,66,4.285714285714286,150,2,0,6,1,1.0,2,2,0,0,0,0,2,0
62,62,62,86,2.5714285714285716,90,4,1,9,0,1.0,0,1,1,1,0,1,2,0
78,78,78,87,3.857142857142857,135,3,0,7,1,1.0,0,1,0,1,1,0,5,1
94,94,94,90,4.142857142857143,145,1,1,7,2,0.0,1,1,0,1,1,0,4,1
91,91,91,80,3.7142857142857144,130,1,0,4,1,1.0,1,1,0,1,1,0,3,0
84,84,84,96,2.4285714285714284,85,2,1,7,2,2.0,2,1,0,1,1,0,3,1
79,79,79,97,3.142857142857143,110,2,2,7,1,2.0,2,1,1,1,0,0,0,1
82,82,82,92,2.857142857142857,100,0,2,4,1,1.0,1,2,1,1,0,0,4,1
61,61,61,85,2.142857142857143,75,1,1,7,2,2.0,0,2,1,1,0,0,3,1
80,80,80,72,3.142857142857143,110,2,1,5,0,2.0,1,0,0,1,0,0,3,0
75,75,75,99,1.8571428571428572,65,1,0,6,2,1.0,2,1,1,1,0,1,4,1
69,69,69,71,3.857142857142857,135,1,1,8,1,1.0,2,0,2,1,0,0,4,0
94,94,94,68,2.4285714285714284,85,1,2,7,1,1.0,1,1,2,1,1,0,4,0
91,91,91,78,3.0,105,0,1,6,1,0.0,1,0,1,1,1,1,1,0
54,54,54,62,3.142857142857143,110,3,1,6,2,1.0,1,1,0,1,1,0,3,0
99,99,99,99,2.5714285714285716,90,0,1,6,1,1.0,1,1,0,1,0,0,3,1
61,61,61,84,3.4285714285714284,120,2,1,7,1,1.0,2,1,1,1,0,0,2,1
61,61,61,82,2.4285714285714284,85,3,1,5,2,1.0,1,2,1,1,0,0,4,1
97,97,97,86,3.5714285714285716,125,1,0,9,1,1.0,1,1,2,1,1,0,3,1
72,72,72,80,1.7142857142857142,60,1,1,5,2,1.0,2,1,2,1,1,1,4,0
90,90,90,61,3.0,105,2,0,4,1,0.0,1,1,1,1,0,0,3,0
64,64,64,84,4.571428571428571,160,1,1,8,0,2.0,2,1,0,1,1,0,3,1
94,94,94,89,2.0,70,0,0,6,1,1.0,1,2,0,1,1,0,2,1
92,92,92,77,2.2857142857142856,80,5,2,7,1,2.0,2,1,0,1,0,0,3,1
76,76,76,90,3.2857142857142856,115,2,2,8,1,0.0,2,2,1,1,0,0,3,1
85,85,85,69,3.0,105,3,1,6,1,0.0,1,1,0,1,0,0,1,0
98,98,98,69,3.142857142857143,110,0,0,7,0,1.0,2,1,0,1,0,0,2,0
73,73,73,66,3.2857142857142856,115,2,2,8,1,1.0,2,0,2,1,0,0,2,0
75,75,75,75,3.4285714285714284,120,0,2,9,1,2.0,2,2,1,1,0,0,3,1
86,86,86,94,3.857142857142857,135,2,1,6,1,1.0,1,0,1,1,1,0,2,1
69,69,69,93,3.142857142857143,110,0,2,6,1,0.0,0,2,2,1,0,1,3,1
98,98,98,75,2.7142857142857144,95,1,0,8,2,1.0,1,1,0,1,0,0,3,0
52,52,52,84,3.4285714285714284,120,0,1,7,0,2.0,1,1,0,1,0,0,3,0
70,70,70,89,4.428571428571429,155,2,1,7,1,2.0,2,1,0,1,0,0,2,1
86,86,86,70,2.7142857142857144,95,2,0,9,1,1.0,1,0,2,1,0,1,2,0
71,71,71,67,2.0,70,0,1,4,1,1.0,1,0,2,1,0,0,4,0
63,63,63,99,3.857142857142857,135,0,1,5,1,2.0,1,2,1,1,0,0,4,1
71,71,71,85,2.7142857142857144,95,1,0,4,2,2.0,0,1,1,1,0,0,3,0
94,94,94,99,1.0,35,3,1,9,2,2.0,2,1,2,1,0,0,2,1
77,77,77,74,3.5714285714285716,125,1,0,8,2,1.0,1,0,0,1,0,0,2,0
67,67,67,88,2.4285714285714284,85,0,1,5,0,2.0,1,0,1,0,0,0,3,0
84,84,84,69,2.7142857142857144,95,2,1,7,1,1.0,1,1,1,1,0,0,4,0
81,81,81,70,3.142857142857143,110,3,0,7,2,1.0,1,1,1,1,0,0,2,1
78,78,78,80,3.0,105,1,1,4,1,2.0,1,2,1,1,1,0,4,1
70,70,70,73,3.4285714285714284,120,0,1,7,2,1.0,0,1,2,1,0,0,3,1
54,54,54,67,2.4285714285714284,85,0,1,5,1,1.0,0,2,0,1,0,0,2,0
81,81,81,71,3.2857142857142856,115,3,1,8,2,2.0,2,0,1,1,1,0,2,1
71,71,71,61,2.5714285714285716,90,3,0,5,2,2.0,1,0,2,1,1,0,3,0
71,71,71,88,3.4285714285714284,120,1,0,7,1,2.0,1,0,0,0,0,0,3,0
62,62,62,80,3.4285714285714284,120,3,2,9,0,0.0,1,2,2,1,0,0,3,1
62,62,62,64,2.0,70,1,0,8,1,2.0,2,2,1,1,0,1,4,0
89,89,89,67,3.857142857142857,135,1,0,8,2,0.0,2,0,0,1,0,0,3,0
74,74,74,64,2.4285714285714284,85,2,0,7,2,0.0,2,0,1,1,0,0,2,0
55,55,55,85,3.5714285714285716,125,3,0,5,0,1.0,0,1,2,1,0,0,3,0
52,52,52,64,3.142857142857143,110,2,0,6,1,1.0,0,2,2,1,1,0,4,0
61,61,61,90,4.428571428571429,155,0,0,7,2,1.0,2,2,0,1,0,0,3,1
74,74,74,61,2.7142857142857144,95,2,0,7,1,1.0,0,1,2,1,0,0,3,0
81,81,81,70,2.5714285714285716,90,2,0,5,2,1.0,0,1,0,1,1,0,2,0
57,57,57,96,2.857142857142857,100,1,0,8,2,1.0,1,2,0,1,1,0,4,1
72,72,72,89,2.5714285714285716,90,3,0,5,2,1.0,2,1,1,1,0,0,3,1
54,54,54,63,3.5714285714285716,125,3,1,9,0,0.0,2,1,1,1,0,0,2,0
52,52,52,93,1.4285714285714286,50,2,1,7,0,1.0,2,1,1,1,0,0,3,0
93,93,93,80,2.0,70,3,1,8,0,2.0,2,1,0,1,1,0,4,0
83,83,83,94,2.0,70,4,1,8,2,0.0,0,2,1,1,0,1,5,1
89,89,89,84,3.7142857142857144,130,0,1,10,1,2.0,2,2,0,1,1,0,1,1
59,59,59,87,4.285714285714286,150,2,1,7,0,1.0,1,1,1,1,0,0,3,1
66,66,66,100,2.7142857142857144,95,0,2,6,1,1.0,1,0,0,1,0,0,3,1
72,72,72,69,2.7142857142857144,95,1,1,6,1,1.0,1,2,0,0,0,0,1,0
83,83,83,85,2.857142857142857,100,3,0,9,2,1.0,2,1,1,1,0,1,3,1
77,77,77,78,3.857142857142857,135,0,1,5,2,0.0,1,0,1,1,1,0,3,1
78,78,78,62,2.0,70,0,1,6,1,0.0,2,1,2,1,0,0,2,0
58,58,58,61,3.0,105,1,1,7,0,0.0,0,1,1,1,0,0,3,0
74,74,74,65,3.7142857142857144,130,2,1,7,2,1.0,0,0,0,1,0,0,4,0
91,91,91,86,3.2857142857142856,115,0,1,8,1,1.0,0,1,0,1,0,0,0,0
75,75,75,83,3.0,105,1,0,5,1,1.0,0,0,1,1,0,0,4,0
60,60,60,82,3.7142857142857144,130,3,1,7,0,1.0,1,2,0,0,0,0,3,1
71,71,71,61,0.5714285714285714,20,0,2,7,0,0.0,2,2,0,1,0,0,1,0
88,88,88,79,3.4285714285714284,120,0,1,5,0,1.0,1,2,1,1,0,0,3,0
57,57,57,97,2.2857142857142856,80,0,0,8,1,1.0,2,1,1,1,0,1,4,1
79,79,79,76,1.2857142857142858,45,1,1,7,1,1.0,1,1,0,1,0,0,3,0
98,98,98,85,3.2857142857142856,115,2,2,7,0,1.0,0,2,0,0,0,0,3,1
69,69,69,91,4.0,140,1,2,6,1,2.0,1,2,1,1,1,0,4,1
52,52,52,91,2.7142857142857144,95,2,1,6,2,1.0,0,0,0,1,0,1,4,0
82,82,82,81,3.7142857142857144,130,0,1,5,0,1.0,0,1,1,1,0,1,5,0
52,52,52,94,4.285714285714286,150,1,1,8,1,0.0,1,1,1,1,0,0,4,1
60,60,60,76,4.0,140,1,1,9,1,1.0,1,1,0,1,0,0,2,0
52,52,52,96,4.285714285714286,150,0,1,10,2,2.0,2,1,2,1,0,0,4,1
59,59,59,70,3.4285714285714284,120,2,0,8,1,2.0,2,2,0,1,0,0,5,0
93,93,93,71,2.857142857142857,100,2,2,6,2,2.0,0,1,1,1,0,0,2,1
87,87,87,62,1.4285714285714286,50,2,2,6,1,2.0,1,1,0,1,0,0,3,0
67,67,67,92,2.7142857142857144,95,2,1,8,1,1.0,0,2,1,1,1,0,2,1
95,95,95,77,2.142857142857143,75,4,0,7,0,1.0,2,1,0,1,0,0,4,0
83,83,83,69,4.714285714285714,165,2,1,7,1,0.0,1,2,1,1,0,0,2,1
72,72,72,69,2.7142857142857144,95,1,1,7,1,0.0,2,0,0,1,0,0,2,0
53,53,53,96,3.0,105,0,1,9,1,2.0,1,2,0,1,0,0,3,1
87,87,87,93,3.2857142857142856,115,2,1,6,1,1.0,1,0,1,1,1,0,3,1
69,69,69,82,2.857142857142857,100,1,0,9,1,1.0,2,2,1,1,0,0,3,1
65,65,65,85,4.285714285714286,150,2,2,7,2,1.0,0,0,0,1,0,0,3,1
64,64,64,79,2.2857142857142856,80,4,1,6,2,0.0,2,1,0,1,0,1,4,0
50,50,50,76,3.0,105,2,0,6,0,1.0,0,1,0,1,0,0,4,0
87,87,87,97,2.2857142857142856,80,1,1,7,1,1.0,1,1,2,1,0,0,3,1
57,57,57,65,1.7142857142857142,60,1,1,8,1,2.0,2,1,2,1,1,1,5,0
76,76,76,77,2.2857142857142856,80,1,0,6,0,1.0,1,2,0,1,0,0,1,0
51,51,51,74,2.857142857142857,100,2,2,8,1,1.0,0,1,1,1,0,0,3,0
81,81,81,80,2.4285714285714284,85,1,1,6,1,2.0,1,1,1,1,0,0,1,0
68,68,68,78,2.2857142857142856,80,3,2,7,1,2.0,2,0,0,1,1,0,3,0
82,82,82,81,1.7142857142857142,60,1,0,5,2,2.0,2,2,1,1,0,0,3,0
54,54,54,66,2.857142857142857,100,2,1,8,0,0.0,2,1,1,1,0,0,2,0
63,63,63,81,1.5714285714285714,55,3,1,7,0,1.0,1,2,1,1,0,0,2,0
56,56,56,70,3.5714285714285716,125,0,2,9,1,1.0,2,1,0,1,0,0,1,0
82,82,82,67,2.857142857142857,100,3,1,8,2,2.0,1,0,0,1,0,1,4,0
55,55,55,63,1.5714285714285714,55,3,0,7,2,1.0,2,1,2,1,1,0,1,0
81,81,81,91,2.5714285714285716,90,4,2,9,0,1.0,1,2,2,1,0,0,5,1
57,57,57,77,2.142857142857143,75,1,0,8,1,1.0,1,1,0,1,0,0,2,0
97,97,97,85,3.142857142857143,110,0,2,9,1,2.0,0,2,1,1,0,0,3,1
71,71,71,89,4.0,140,2,0,6,1,1.0,1,0,0,1,1,0,4,1
56,56,56,87,1.2857142857142858,45,1,1,8,1,2.0,2,1,1,1,0,0,3,0
52,52,52,79,3.0,105,1,1,8,2,0.0,1,2,0,1,0,1,3,0
66,66,66,76,2.7142857142857144,95,2,1,5,1,1.0,2,0,1,1,1,0,4,0
95,95,95,75,3.4285714285714284,120,0,2,9,1,2.0,2,0,1,1,0,0,2,1
57,57,57,86,3.0,105,1,1,5,2,1.0,0,2,0,1,1,0,3,1
90,90,90,80,2.142857142857143,75,4,1,5,2,2.0,1,1,1,1,1,0,3,1
71,71,71,94,2.5714285714285716,90,3,1,4,1,0.0,2,1,2,1,0,0,3,1
